model,task_id,trial_id,success,mp4_path
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,3,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode3_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,4,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode4_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,5,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode5_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,6,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode6_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,7,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode7_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,8,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode8_success.mp4
StarVLA-OFT-Qwen3VL,put_the_wine_bottle_on_top_of_the_cabinet,9,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_put_the_wine_bottle_on_top_of_the_cabinet_episode9_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,0,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode0_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,1,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode1_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,2,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode2_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,3,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode3_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,4,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode4_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,5,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode5_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,6,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode6_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,7,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode7_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,8,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode8_success.mp4
StarVLA-OFT-Qwen3VL,turn_on_the_stove,9,1,/root/workspace/starVLA/playground/Checkpoints/stage1_oft_libero_goal_20260504_185342/results/libero_goal/stage1_oft_libero_goal_20260504_185342_checkpoints_steps_20000_pytorch_model.pt/rollout_turn_on_the_stove_episode9_success.mp4
