model,task_id,trial_id,success,mp4_path
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode25_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode26_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode27_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode28_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,0,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode29_failure.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,2,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode2_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,3,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode3_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,4,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode4_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,5,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode5_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,6,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode6_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,7,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode7_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode8_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_episode9_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode0_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,10,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode10_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,11,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode11_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,12,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode12_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,13,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode13_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,14,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode14_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,15,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode15_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,16,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode16_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,17,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode17_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,18,0,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode18_failure.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,19,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode19_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,1,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode1_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,20,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode20_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,21,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode21_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,22,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode22_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,23,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode23_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,24,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode24_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode25_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode26_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode27_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode28_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,29,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode29_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,2,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode2_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,3,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode3_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,4,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode4_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,5,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode5_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,6,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode6_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,7,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode7_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode8_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_episode9_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode0_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,10,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode10_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode11_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,12,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode12_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode13_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,14,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode14_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,15,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode15_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,16,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode16_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,17,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode17_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,18,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode18_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,19,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode19_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode1_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,20,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode20_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,21,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode21_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,22,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode22_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,23,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode23_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,24,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode24_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,25,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode25_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,26,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode26_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,27,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode27_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,28,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode28_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,29,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode29_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode2_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode3_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode4_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,5,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode5_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,6,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode6_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,7,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode7_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,8,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode8_success.mp4
StarVLA-PI-Qwen3VL,put_both_the_cream_cheese_box_and_the_butter_in_the_basket,9,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_episode9_success.mp4
StarVLA-PI-Qwen3VL,put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,playground/Pretrained_models/StarVLA/Qwen3-VL-PI-LIBERO-4in1/results/libero_10/Qwen3-VL-PI-LIBERO-4in1_checkpoints_steps_100000_pytorch_model.pt/rollout_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_episode0_success.mp4
